7H,OTZ,7177,Y,0,CNC
7H,OTZ,7178,Y,0,CNC
7H,OTZ,6755,Y,0,CNC
7H,OTZ,7179,Y,0,CNC
7H,OTZ,7181,Y,0,CNC
7H,OTZ,6721,Y,0,CNC
7H,OTZ,7117,Y,0,CNC
7H,OTZ,7182,Y,0,CNC
7H,OTZ,6725,Y,0,CNC
7H,PHO,3693,Y,0,CNC
7H,PHO,3414,Y,0,BE1
16726,3414,3571,Y,0,BE1
16726,3414,3571,Y,0,CNC
7H,PIZ,6721,Y,0,BE1
7H,PQS,3599,Y,0,CNA
7H,PQS,5966,Y,0,CNA
7H,RBY,3832,Y,0,CNC
7H,RBY,3764,Y,0,CNC
7H,RDV,7240,Y,0,CNA
7H,RSH,5967,Y,0,CNA
7H,RSH,3599,Y,0,CNA
7H,RSH,5964,Y,0,CNA
7H,SCC,3411,Y,0,BE1
7H,SCC,3832,,0,DH8
7H,SCC,7092,Y,0,BE1
7H,SCM,3599,Y,0,CNA
7H,SHG,7180,Y,0,CNC
7H,SHH,3615,Y,0,PAG
7H,SHH,7187,Y,0,CNT
7H,SHX,5967,Y,0,CNC
7H,SHX,7219,Y,0,CNC
16726,7192,7190,Y,0,CNC
16726,7192,7190,Y,0,PAG
7H,SKK,3615,Y,0,PAG
7H,SKK,7088,Y,0,CNC
7H,SLQ,5967,Y,0,CNA
7H,SLQ,7241,Y,0,CNA
7H,SMK,7088,Y,0,CNC
16726,7191,7193,Y,0,CNC
16726,7191,7193,Y,0,CNA
7H,SRV,5967,Y,0,CNA
7H,SVA,6715,Y,0,BE1
7H,SVA,3615,Y,0,BE1
7H,SXP,7199,Y,0,CNA
7H,SXP,6718,Y,0,CNA
7H,TLA,7183,Y,0,PAG
7H,TLA,3615,Y,0,PAG
7H,TLT,7217,Y,0,CNA
7H,TLT,3599,Y,0,CNA
16726,8201,8203,Y,0,CNA
16726,8201,8203,Y,0,CNC
7H,TOG,7206,Y,0,CNA
7H,UNK,3774,,0,DH8
7H,UNK,7192,Y,0,CNC
16726,7088,7191,Y,0,CNC
16726,7088,7191,Y,0,CNA
7H,VAK,6716,Y,0,CNA
7H,VAK,7209,Y,0,CNA
16726,3865,3774,,0,BE1
16726,3865,3774,,0,DH8
7H,WAA,7183,Y,0,PAG
16726,7187,3615,Y,0,CNT
16726,7187,3615,Y,0,PAG
7H,WBB,7207,Y,0,CNC
7H,WBB,3615,Y,0,CNC
7H,WBB,7191,Y,0,CNC
7H,WBB,7088,Y,0,CNA
7H,WLK,3693,Y,0,CNC
7H,WMO,7185,Y,0,PAG
7H,WMO,3615,Y,0,PAG
7H,WTK,6719,Y,0,CNC
7H,WTL,3599,Y,0,CNA
16726,8203,3599,Y,0,CNC
16726,8203,3599,Y,0,CNA
7I,AUA,2851,,0,M83
18944,2895,2897,,0,F50
18944,2895,2897,,0,M83
7I,AUA,1759,,0,M83
7I,AUA,3576,,0,M83
7I,AUA,2868,,0,M83
7I,BON,2895,,0,M83
18944,2896,2897,,0,M83
18944,2896,2897,,0,F50
18944,2824,2897,,0,F50
18944,2824,2897,,0,M83
7I,CCS,2895,,0,M83
18944,2851,2897,,0,F50
18944,2851,2897,,0,M83
7I,CLT,2897,,0,M83
18944,2897,2895,,0,F50
18944,2897,2895,,0,M83
18944,2897,2896,,0,M83
18944,2897,2896,,0,F50
18944,2897,2824,,0,F50
18944,2897,2824,,0,M83
18944,2897,2851,,0,F50
18944,2897,2851,,0,M83
7I,CUR,3876,,0,M83
7I,CUR,1779,,0,F50
7I,CUR,2844,,0,F50
7I,CUR,2848,,0,M83
7I,CUR,2745,,0,M83
7I,CUR,3576,,0,M83
7I,CUR,2773,,0,M83
7I,CUR,2902,,0,733
7I,CUR,1762,,0,M83
7I,CUR,2899,,0,M83
7I,CUR,2868,,0,M83
7I,KIN,2897,,0,F50
7I,LRM,2895,,0,M83
7I,LSP,2897,,0,F50
7I,MAR,2897,,0,M83
7I,MDE,2897,,0,M83
7I,MIA,2895,,0,M83
7I,MIA,2897,,0,M83
7I,PAP,2899,,0,M83
7I,PBM,2897,,0,M83
7I,PBM,2902,,0,733
7I,POS,2897,,0,733
7I,POS,2773,,0,733
7I,SDQ,2897,,0,M83
7I,SDQ,2899,,0,M83
7I,SXM,2897,,0,M83
7I,SXM,1897,,0,M83
7I,SXM,1762,,0,M83
7I,VLN,2895,,0,M83
7I,VLN,2897,,0,M83
7J,AER,2979,,0,735
7J,ALA,2979,,0,MA6
7J,DEL,2979,,0,735
7J,DME,2979,,0,752
7J,DME,6147,,0,735
7J,DYU,2965,,0,735
7J,DYU,2908,,0,MA6
7J,DYU,3093,,0,735
7J,DYU,4029,,0,752
7J,DYU,2912,,0,MA6
7J,DYU,4330,,0,735
7J,DYU,1701,,0,735
7J,DYU,2948,,0,735
7J,DYU,4078,,0,735
7J,DYU,2974,,0,735
7J,DYU,2191,,0,735
7J,DYU,2975,,0,735
7J,DYU,3399,,0,752
7J,FRU,2979,,0,MA6
7J,IKA,2979,,0,735
7J,IST,2979,,0,735
7J,LBD,4029,,0,733
7J,LBD,2948,,0,733
7J,LBD,4078,,0,733
7J,LBD,2974,,0,733
7J,LED,2979,,0,735
7J,LED,6147,,0,735
7J,OVB,2979,,0,735
7J,OVB,6147,,0,735
7J,SGC,2979,,0,735
7J,SGC,6147,,0,735
7J,SHJ,2979,,0,735
7J,SVX,2979,,0,735
7J,URC,2979,,0,752
16615,1852,1800,,0,CNA
16615,1852,1800,,0,D28
7M,CUN,1819,,0,D28
16615,1800,1852,,0,D28
16615,1800,1852,,0,CNA
7M,MID,1852,,0,D28
7M,MID,1853,,0,D28
7M,VER,1853,,0,D28
7M,VSA,1819,,0,D28
7M,VSA,1854,,0,D28
7P,ACU,1869,,0,DHT
7P,BFQ,5840,,0,DHT
7P,BOC,1869,,0,F50
7P,CHX,1865,,0,F50
1500,1867,1869,,0,F50
1500,1867,1869,,0,100
7P,DAV,1885,,0,F50
7P,GHE,1869,,0,BNI
7P,JQE,1869,,0,DHT
7P,MPP,1869,,0,DHT
7P,OGM,8207,,0,DHT
7P,OTD,6783,,0,DHT
7P,PAC,5955,,0,DHT
7P,PAC,1865,,0,F50
7P,PAC,1866,,0,F50
1500,1869,1867,,0,F50
1500,1869,1867,,0,100
7P,PAC,\N,,0,DHT
7P,PAC,5957,,0,DHT
7P,PAC,7962,,0,DHT
7P,PAC,7901,,0,DHT
7P,PAC,7895,,0,DHT
7P,PAC,5958,,0,BNI
7P,PUE,1869,,0,DHT
7P,PVE,\N,,0,DHT
7P,PYC,8204,,0,DHT
7P,SAX,8206,,0,BNI
7P,SIC,1869,,0,DHT
7P,SJO,1867,,0,F50
7R,AKX,4029,,0,CR2
7R,CSY,4029,,0,CR2
7R,CSY,2948,,0,CR2
7R,DME,2920,,0,CR2
7R,DME,6162,,0,CR2
7R,DME,6156,,0,CR2
7R,DME,6125,,0,CR2
7R,DME,6122,,0,CR2
7R,DME,6141,,0,CR2
7R,DME,2961,,0,CR2
7R,DME,6114,,0,CR2
7R,DME,6165,,0,CR2
7R,DME,6166,,0,CR2
7R,DME,7003,,0,CR2
7R,DME,6159,,0,CR2
7R,DME,2987,,0,CR2
7R,EGO,4029,,0,CR2
7R,EGO,4118,,0,CR2
7R,EGO,2964,,0,CR2
7R,ESL,4029,,0,CR2
7R,EVN,2967,,0,CR2
7R,GRV,4029,,0,CR2
7R,IAR,2948,,0,CR2
7R,IJK,4029,,0,CR2
7R,KRO,2975,,0,EM2
7R,KRR,2967,,0,CR2
7R,KRR,2987,,0,CR2
7R,KUF,6156,,0,CR2
7R,KUF,2975,,0,CR2
7R,KVX,2948,,0,CR2
7R,LED,6162,,0,CR2
7R,LED,6940,,0,CR2
7R,LED,6142,,0,CR2
7R,LED,2961,,0,CR2
7R,LED,6166,,0,CR2
7R,LED,2967,,0,CR2
7R,LED,2987,,0,CR2
7R,MCX,4029,,0,CR2
7R,MCX,2948,,0,CR2
7R,MQF,2975,,0,EM2
7R,MRV,4317,,0,CR2
7R,NUX,2975,,0,CR2
7R,OVB,2975,,0,CR2
7R,PES,4029,,0,CR2
7R,PEZ,4029,,0,CR2
7R,ROV,6156,,0,CR2
7R,ROV,2967,,0,CR2
7R,SAW,2962,,0,CR2
7R,SCW,2975,,0,CR2
7R,SKX,4029,,0,CR2
7R,SKX,2948,,0,CR2
7R,SVX,6146,,0,EM2
7R,SVX,4118,,0,CR2
7R,SVX,2969,,0,EM2
7R,SVX,4364,,0,CR2
7R,SVX,4078,,0,CR2
7R,SVX,2989,,0,CR2
7R,SVX,2992,,0,EM2
7R,SVX,7003,,0,CR2
7R,SVX,4377,,0,EM2
7R,UFA,2975,,0,EM2
7R,ULV,4029,,0,CR2
7R,ULV,2975,,0,CR2
7R,URJ,2975,,0,EM2
7R,VKT,4029,,0,CR2
7R,VOG,3964,,0,CR2
7R,VOG,2960,,0,CR2
7R,VOG,2948,,0,CR2
7R,VOG,2964,,0,CR2
7R,VOZ,4029,,0,CR2
7R,VOZ,2960,,0,CR2
7R,VOZ,2948,,0,CR2
7S,ANI,5962,,0,CNA
7S,ANI,5964,,0, CNA
7S,ANV,7219,,0, CNA
7S,HCR,6713,,0,CNA
7S,KGX,7090,,0, CNA
7S,KLG,7098,,0, CNA
7S,RSH,5967,,0,
7S,SHX,5967,,0,
8B,BKK,3393,,0,763
8B,BKK,3179,,0,763
8B,BKK,3930,,0,763
8B,CKG,3885,,0,763
8B,CKG,3179,,0,763
8B,CNX,3930,,0,763
8B,HKT,3885,,0,763
8B,HKT,3393,,0,763
8B,HKT,3930,,0,763
8B,ICN,3885,,0,763
8B,ICN,3931,,0,763
8B,ICN,3179,,0,763
8D,ADQ,7160,,0,CNA
8D,ADQ,7164,,0,CNA
8D,ADQ,7163,,0,CNA
8D,ADQ,7165,,0,CNA
8D,AKK,3531,,0,CNA
8D,KOZ,3531,,0,CNA
8D,OLH,3531,,0,CNA
8D,ORI,3531,,0,CNA
8E,ABL,3693,,0,CNC
8E,ABL,7117,,0,CNC
8E,BKC,6755,,0,CNC
8E,BKC,3693,,0,CNC
8E,DRG,7178,,0,CNC
8E,DRG,3693,,0,CNC
8E,ELI,7185,,0,PA2
8E,ELI,7190,,0,CNC
8E,ELI,3615,,0,CNC
8E,GAM,3615,,0,BE1
8E,GAM,6724,,0,BE1
8E,GLV,7184,,0,CNC
8E,GLV,7188,,0,PA2
8E,IAN,7181,,0,CNC
8E,IAN,3693,,0,CNC
8E,KKA,3615,,0,CNC
8E,KKA,7192,,0,CNC
8E,KTS,3615,,0,CNC
8E,KTS,7187,,0,CNC
8E,KVL,3693,,0,CNC
8E,KVL,6721,,0,CNC
8E,LUR,3693,,0,CNC
8E,OBU,7177,,0,CNC
8E,OBU,3693,,0,CNC
8E,OME,7184,,0,PA2
8E,OME,6715,,0,BE1
8E,OME,7190,,0,CNC
8E,OME,3693,,0,PA2
8E,OME,6723,,0,BE1
8E,OME,6724,,0,BE1
8E,OME,7186,,0,CNC
8E,OME,7194,,0,CNC
8E,OME,7088,,0,PA2
8E,OME,7193,,0,BE1
8E,OME,7188,,0,CNC
8E,ORV,7179,,0,CNC
8E,ORV,3693,,0,CNC
8E,OTZ,7177,,0,CNC
8E,OTZ,7178,,0,CNC
8E,OTZ,6755,,0,CNC
8E,OTZ,7179,,0,CNC
8E,OTZ,6719,,0,CNC
8E,OTZ,3615,,0,PA2
8E,OTZ,7181,,0,CNC
8E,OTZ,6721,,0,CNC
8E,OTZ,7117,,0,CNC
8E,OTZ,7182,,0,CNC
8E,OTZ,6725,,0,CNC
8E,PHO,3413,,0,CNC
8E,PHO,3693,,0,CNC
8E,SHG,7180,,0,CNC
1472,6723,3615,,0,CNC
1472,6723,3615,,0,BE1
8E,SKK,7190,,0,CNC
8E,SKK,3615,,0,CNC
8E,SKK,7088,,0,CNC
8E,SMK,7088,,0,BE1
1472,7191,7193,,0,PA2
1472,7191,7193,,0,CNC
8E,SVA,6715,,0,BE1
8E,SVA,3615,,0,BE1
8E,TLA,7183,,0,CNC
8E,TNC,7187,,0,CNC
8E,UNK,3615,,0,BE1
8E,UNK,7192,,0,CNC
1472,7088,7191,,0,PA2
1472,7088,7191,,0,CNC
8E,WAA,3615,,0,CNC
8E,WAA,6723,,0,CNC
8E,WBB,3615,,0,PA2
8E,WBB,7191,,0,BE1
8E,WBB,7088,,0,CNC
8E,WLK,3693,,0,CNC
8E,WMO,7185,,0,CNC
8E,WMO,3615,,0,PA2
8E,WTK,6719,,0,CNC
8E,WTK,3693,,0,CNC
8I,AUA,2851,,0,M82
8I,AUA,3576,,0,M82
8I,AUA,2868,,0,M82
8I,CCS,2895,,0,M82
8I,MIA,2895,,0,M82
8I,VLN,2895,,0,M82
8L,BAV,3379,,0,738
2942,3375,3382,,0,737
2942,3375,3382,,0,738
2942,3375,3382,,0,320
2942,3375,4033,,0,321
2942,3375,4033,,0,319
8L,CKG,3382,,0,738
8L,CKG,4033,,0,321
8L,CKG,4149,,0,738
8L,CSX,3385,,0,738
8L,CSX,3382,,0,738
2942,3371,4033,,0,319
2942,3371,4033,,0,321
8L,CSX,3388,,0,321
8L,CTU,4301,,0,737
2942,3395,3382,,0,737
2942,3395,3382,,0,321
8L,CTU,7862,,0,737
8L,CTU,3368,,0,737
8L,DIG,3382,,0,737
8L,DLC,3368,,0,737
8L,DLC,3376,,0,737
8L,DLU,4055,,0,737
8L,DLU,3382,,0,737
8L,FOC,3371,,0,738
8L,FOC,3373,,0,738
8L,HAK,3382,,0,738
8L,HET,3369,,0,321
8L,HFE,3382,,0,738
8L,HFE,4033,,0,319
8L,HFE,3406,,0,319
8L,HGH,3382,,0,737
8L,HGH,6379,,0,321
8L,JHG,4054,,0,737
8L,JHG,3382,,0,737
8L,JHG,4033,,0,737
8L,JZH,3395,,0,737
2942,3382,3375,,0,737
2942,3382,3375,,0,738
2942,3382,3375,,0,320
8L,KMG,3393,,0,738
8L,KMG,3371,,0,738
2942,3382,3395,,0,737
2942,3382,3395,,0,321
8L,KMG,6375,,0,737
8L,KMG,4054,,0,737
8L,KMG,4120,,0,738
8L,KMG,3389,,0,738
8L,KMG,3386,,0,737
8L,KMG,4055,,0,737
8L,KMG,6379,,0,321
2942,3382,3394,,0,321
2942,3382,3394,,0,737
8L,KMG,3372,,0,738
8L,KMG,6431,,0,737
2942,3382,4033,,0,321
2942,3382,4033,,0,319
8L,KMG,6376,,0,737
8L,KMG,3373,,0,738
2942,3382,3364,,0,321
2942,3382,3364,,0,737
2942,3382,3364,,0,738
8L,KMG,3406,,0,738
8L,KMG,6377,,0,737
2942,3382,4030,,0,737
2942,3382,4030,,0,321
8L,KMG,7862,,0,737
8L,KMG,4108,,0,738
8L,KMG,3369,,0,321
2942,3382,3376,,0,321
2942,3382,3376,,0,737
2942,3382,3376,,0,738
8L,KMG,3379,,0,738
8L,KMG,6366,,0,738
8L,KMG,9107,,0,738
8L,KMG,6361,,0,738
8L,KOW,3386,,0,321
8L,KOW,3382,,0,321
2942,3394,3382,,0,321
2942,3394,3382,,0,737
8L,KWE,4033,,0,319
8L,KWE,3388,,0,737
8L,KWE,3316,,0,321
8L,KWE,4149,,0,319
8L,KWL,3382,,0,738
8L,KWL,3383,,0,738
8L,LHW,3382,,0,737
8L,LHW,3399,,0,737
2942,4033,3375,,0,321
2942,4033,3375,,0,319
8L,LJG,3393,,0,321
2942,4033,3371,,0,319
2942,4033,3371,,0,321
8L,LJG,3389,,0,319
8L,LJG,4055,,0,737
2942,4033,3382,,0,319
2942,4033,3382,,0,321
8L,LJG,3394,,0,319
8L,LJG,3387,,0,319
8L,LJG,3388,,0,319
8L,LJG,3374,,0,321
8L,LJG,3369,,0,319
8L,LJG,3376,,0,321
8L,LJG,3379,,0,321
8L,LUM,3382,,0,737
8L,LUM,3364,,0,737
8L,NGB,4033,,0,319
8L,NGB,6361,,0,738
8L,NKG,3371,,0,321
8L,NKG,3394,,0,737
8L,NKG,4033,,0,319
8L,NNG,3385,,0,738
8L,NNG,3382,,0,738
2942,3364,3382,,0,737
2942,3364,3382,,0,738
8L,PEK,6376,,0,737
8L,PVG,3389,,0,319
8L,PVG,3382,,0,738
8L,SHA,9107,,0,738
8L,SIN,3394,,0,321
8L,SYM,3382,,0,737
2942,4030,3382,,0,737
2942,4030,3382,,0,738
8L,SZX,4033,,0,321
8L,TAO,3376,,0,320
8L,TCZ,3395,,0,737
8L,TCZ,3382,,0,737
8L,TNA,3382,,0,738
8L,TSN,3395,,0,737
8L,TSN,3404,,0,737
8L,TYN,6345,,0,321
8L,TYN,3382,,0,321
8L,TYN,4033,,0,319
8L,URC,6431,,0,737
8L,URC,6366,,0,738
8L,WUH,3404,,0,737
2942,3376,3382,,0,320
2942,3376,3382,,0,737
2942,3376,3382,,0,738
8L,WUH,4033,,0,321
8L,WUH,3390,,0,321
8L,XIY,6346,,0,738
8L,XIY,3382,,0,738
8L,XIY,4033,,0,321
8L,XMN,3372,,0,738
8L,XNN,3382,,0,738
8L,XNN,3399,,0,738
8L,XUZ,3393,,0,738
8L,XUZ,3394,,0,319
8L,YIC,3382,,0,738
8L,YIC,3391,,0,738
8L,YIH,3382,,0,738
8L,YIH,3387,,0,738
8M,BKK,3239,,0,320
8M,CAN,3239,,0,320
3432,3930,3239,,0,767
3432,3930,3239,,0,737
8M,KUL,3239,,0,320
8M,PNH,3239,,0,319
8M,RGN,3885,,0,320
8M,RGN,3370,,0,320
3432,3239,3930,,0,767
3432,3239,3930,,0,737
8M,RGN,3304,,0,320
8M,RGN,3034,,0,319
8M,RGN,3316,,0,320
8M,SIN,3239,,0,320
8P,QBC,5457,,0,BE1
8P,QBC,156,,0,BE1
8P,YAA,156,,0,BE1
3856,30,119,,0,BE1
3856,30,119,,0,SF3
8P,YBL,156,,0,BE1
8P,YBL,7275,,0,BE1
8P,YKT,7275,,0,DHP
8P,YLW,164,,0,BE1
3856,5523,156,,0,SF3
3856,5523,156,,0,BE1
3856,119,30,,0,SF3
3856,119,30,,0,BE1
3856,119,156,,0,BE1
3856,119,156,,0,SF3
8P,YVR,6738,,0,BE1
8P,YVR,30,,0,BE1
3856,156,5523,,0,SF3
3856,156,5523,,0,BE1
3856,156,119,,0,SF3
3856,156,119,,0,BE1
8P,YVR,162,,0,BE1
8P,YVR,164,,0,BE1
8P,YVR,184,,0,BE1
3856,156,200,,0,BE1
3856,156,200,,0,SF3
3856,156,8223,,0,BE1
3856,156,8223,,0,SF3
8P,YVR,5545,,0,SF3
8P,YWL,156,,0,BE1
8P,YXC,87,,0,BE1
8P,YXC,156,,0,BE1
8P,YYJ,156,,0,BE1
3856,200,156,,0,BE1
3856,200,156,,0,SF3
8P,YZT,7275,,0,SF3
3856,8223,156,,0,BE1
3856,8223,156,,0,SF3
8P,ZEL,30,,0,BE1
8P,ZEL,\N,,0,DHP
8P,ZEL,200,,0,SF3
8P,ZMT,156,,0,SF3
8Q,ADA,1701,,0,320
8Q,ADB,1701,,0,320
8Q,AYT,1701,,0,320
8Q,AYT,2990,,0,321
8Q,AYT,2985,,0,321
8Q,BJV,1701,,0,320
8Q,CDG,1701,,0,320
8Q,DIY,1701,,0,320
8Q,DLM,1701,,0,320
8Q,ECN,1701,,0,320
8Q,ERZ,1701,,0,320
8Q,EZS,1701,,0,320
8Q,GNY,1701,,0,320
8Q,GZP,1701,,0,320
8Q,GZT,1701,,0,320
8Q,IST,1685,,0,320
8Q,IST,1706,,0,320
8Q,IST,1688,,0,320
8Q,IST,4315,,0,320
8Q,IST,1382,,0,320
8Q,IST,1722,,0,320
8Q,IST,1715,,0,320
8Q,IST,5780,,0,320
8Q,IST,1724,,0,320
8Q,IST,1721,,0,320
8Q,IST,9044,,0,320
8Q,IST,8266,,0,320
8Q,IST,1689,,0,320
8Q,IST,1695,,0,320
8Q,IST,2947,,0,320
8Q,IST,1726,,0,320
8Q,KZN,1688,,0,321
8Q,MLX,1701,,0,320
8Q,ODS,1701,,0,320
8Q,SVO,1688,,0,321
8Q,TZX,1701,,0,320
8R,AEP,2508,,0,SF3
8R,AEP,2439,,0,SF3
8R,AEP,2440,,0,SF3
8R,AEP,2441,,0,SF3
8R,BHI,2508,,0,SF3
8R,BHI,2490,,0,SF3
8R,BRC,2487,,0,SF3
8R,BRC,2488,,0,SF3
8R,COR,2452,,0,SF3
8R,COR,2440,,0,SF3
8R,CRD,2509,,0,SF3
8R,CRD,2490,,0,SF3
8R,CRD,2496,,0,SF3
8R,EQS,2513,,0,SF3
8R,EQS,2487,,0,SF3
8R,MDQ,2442,,0,SF3
8R,MDQ,2501,,0,SF3
8R,MDZ,2443,,0,SF3
8R,MDZ,2509,,0,SF3
8R,NQN,2487,,0,SF3
8R,NQN,2452,,0,SF3
8R,PDP,2440,,0,SF3
8R,PRA,2442,,0,SF3
8R,REL,2501,,0,SF3
8R,REL,2513,,0,SF3
8R,REL,2487,,0,SF3
8R,REL,2488,,0,SF3
8R,RGA,2496,,0,SF3
8R,RGL,2487,,0,SF3
8R,RGL,2495,,0,SF3
8R,RGL,2497,,0,SF3
8R,ROS,2442,,0,SF3
8R,ROS,2443,,0,SF3
8R,ROS,6777,,0,SF3
8R,SFN,2442,,0,SF3
8T,YFJ,196,,0,DHT
8T,YFS,196,,0,DHT
8T,YLE,196,,0,DHT
8T,YRA,196,,0,DHT
8T,YSG,196,,0,DHT
8T,YZF,\N,,0,DHT
8T,YZF,60,,0,DHT
8T,YZF,5463,,0,DHT
8T,YZF,5526,,0,DHT
8T,YZF,5511,,0,DHT
8U,AKF,1154,,0,320
8U,AMM,1154,,0,320
32,2170,1157,,0,320
32,2170,1157,,0,332
8U,BEN,1153,,0,320
8U,BEN,2170,,0,320
8U,BEN,1128,,0,320
8U,BEN,1074,,0,320
8U,BEN,1701,,0,320
8U,BEN,2072,,0,320
8U,BEN,5804,,0,320
32,1154,1157,,0,332
32,1154,1157,,0,319
32,1154,1157,,0,320
32,1154,287,,0,320
32,1154,287,,0,319
8U,CAI,1154,,0,320
32,1128,1157,,0,332
32,1128,1157,,0,320
8U,CMN,1154,,0,320
32,1074,1157,,0,332
32,1074,1157,,0,319
32,1074,1157,,0,320
8U,DXB,1157,,0,332
8U,FCO,1157,,0,320
32,3410,1157,,0,319
32,3410,1157,,0,320
8U,IST,1154,,0,320
8U,IST,5804,,0,320
32,1701,1157,,0,319
32,1701,1157,,0,332
8U,JED,1154,,0,320
8U,JED,1157,,0,332
8U,MRA,1154,,0,320
8U,MRA,1701,,0,320
32,5804,295,,0,319
32,5804,295,,0,320
32,5804,287,,0,320
32,5804,287,,0,319
8U,SFA,5804,,0,319
32,295,1157,,0,319
32,295,1157,,0,320
32,1157,2170,,0,320
32,1157,2170,,0,332
32,1157,1154,,0,332
32,1157,1154,,0,319
32,1157,1154,,0,320
32,1157,1128,,0,332
32,1157,1128,,0,320
32,1157,1074,,0,332
32,1157,1074,,0,319
32,1157,1074,,0,320
8U,TIP,1555,,0,320
32,1157,3410,,0,319
32,1157,3410,,0,320
32,1157,1701,,0,319
32,1157,1701,,0,332
8U,TIP,2072,,0,332
32,1157,295,,0,319
32,1157,295,,0,320
8U,TIP,5697,,0,320
32,1157,287,,0,320
32,1157,287,,0,319
32,287,1154,,0,320
32,287,1154,,0,319
32,287,5804,,0,320
32,287,5804,,0,319
32,287,1157,,0,320
32,287,1157,,0,319
8V,AET,3417,,0,CNC
8V,AET,3832,,0,CNC
8V,AET,7107,,0,CNC
8V,AKP,3417,,0,CNC
8V,AKP,3832,,0,PAG
8V,ARC,7114,,0,CNC
8V,BTT,6839,,0,CNC
8V,BTT,6712,,0,CNC
8V,BTT,3832,,0,CNC
8V,FAI,6839,,0,CNC
8V,FAI,6712,,0,PAG
8V,FAI,3417,,0,CNC
8V,FAI,3420,,0,CNC
8V,FAI,3764,,0,CNC
8V,FAI,7118,,0,CNC
8V,FAI,\N,,0,PAG
8V,FAI,6722,,0,CNC
8V,FAI,7113,,0,CNC
8V,FYU,3832,,0,CNC
8V,FYU,7114,,0,CNC
8V,GAL,6717,,0,CNC
8V,GAL,7111,,0,CNC
8V,HSL,7107,,0,CNC
8V,HSL,6722,,0,CNC
8V,HSL,7113,,0,CNC
8V,HUS,3832,,0,CNC
8V,HUS,7113,,0,CNC
8V,KAL,7108,,0,CNC
8V,KBC,3420,,0,CNC
8V,KYU,3832,,0,CNC
8V,LMA,3832,,0,PAG
8V,NUL,7208,,0,CNC
8V,RBY,3832,,0,CNC
8V,RBY,7113,,0,CNC
8V,TAL,3832,,0,CNC
8V,TAL,7108,,0,CNC
8V,TAL,6722,,0,CNC
8V,VEE,6729,,0,CNC
8V,VEE,3420,,0,CNC
9C,BKI,3406,,0,320
9C,BKK,3406,,0,320
9C,CAN,3391,,0,320
9C,CAN,6347,,0,320
9C,CGD,3382,,0,320
9C,CGD,3391,,0,320
9C,CGQ,3406,,0,320
9C,CJU,3406,,0,320
9C,CKG,4148,,0,320
9C,CKG,3406,,0,320
9C,CKG,3391,,0,320
9C,CKG,6347,,0,320
9C,CNX,3406,,0,320
9C,CSX,3391,,0,320
9C,CTU,3391,,0,320
9C,CTU,6347,,0,320
9C,DLC,3386,,0,320
9C,DLC,3406,,0,320
9C,DLC,6347,,0,320
9C,DYG,3406,,0,320
9C,HET,6347,,0,320
9C,HGH,3404,,0,320
9C,HGH,3372,,0,320
9C,HGH,4144,,0,320
9C,HGH,6347,,0,320
9C,HGH,4030,,0,320
9C,HGH,3374,,0,320
9C,HIA,3400,,0,320
9C,HIA,3374,,0,320
9C,HKG,3406,,0,320
9C,HKT,3406,,0,320
9C,HRB,7898,,0,320
9C,HRB,3406,,0,320
9C,HSG,3406,,0,320
9C,IBR,3406,,0,320
9C,JIQ,3382,,0,320
9C,JIQ,3391,,0,320
9C,JJN,3391,,0,320
9C,KHH,3406,,0,320
9C,KIX,3406,,0,320
9C,KMG,6352,,0,320
9C,KMG,8781,,0,320
9C,KMG,6400,,0,320
9C,KMG,3406,,0,320
9C,KMG,3391,,0,320
9C,KMG,6347,,0,320
9C,KMG,\N,,0,320
9C,KWE,3391,,0,320
9C,KWL,3386,,0,320
9C,KWL,3406,,0,320
9C,KWL,6347,,0,320
9C,LHW,3406,,0,320
9C,LYA,3393,,0,320
9C,LYA,4144,,0,320
9C,MFM,3406,,0,320
9C,MIG,3382,,0,320
9C,MIG,3391,,0,320
9C,MIG,4144,,0,320
9C,NKG,4144,,0,320
9C,NNG,3391,,0,320
9C,PVG,3269,,0,320
9C,PVG,3885,,0,320
9C,PVG,4380,,0,320
9C,PVG,2370,,0,320
9C,PVG,3393,,0,320
9C,PVG,3931,,0,320
9C,PVG,3404,,0,320
9C,PVG,6353,,0,320
9C,PVG,3077,,0,320
9C,PVG,3179,,0,320
9C,PVG,3400,,0,320
9C,PVG,2281,,0,320
9C,PVG,2264,,0,320
9C,PVG,3992,,0,320
9C,PVG,3372,,0,320
9C,PVG,3121,,0,320
9C,PVG,3373,,0,320
9C,PVG,3035,,0,320
9C,PVG,4144,,0,320
9C,PVG,3316,,0,320
9C,PVG,4030,,0,320
9C,PVG,2337,,0,320
9C,PVG,3390,,0,320
9C,PVG,2276,,0,320
9C,PVG,3383,,0,320
9C,PVG,6357,,0,320
9C,REP,3406,,0,320
9C,SHA,3370,,0,320
9C,SHA,6352,,0,320
9C,SHA,3393,,0,320
9C,SHA,3371,,0,320
9C,SHA,3395,,0,320
9C,SHA,8781,,0,320
9C,SHA,6386,,0,320
9C,SHA,3382,,0,320
9C,SHA,3394,,0,320
9C,SHA,6431,,0,320
9C,SHA,6347,,0,320
9C,SHA,4302,,0,320
9C,SHA,4030,,0,320
9C,SHA,3374,,0,320
9C,SHA,3390,,0,320
9C,SHA,3399,,0,320
9C,SHA,3379,,0,320
